,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0,0.0028519821,-0.006541926,-0.015554083,-0.008582356,-0.0037445067,-0.0050343582,-0.011800364,-0.0075082807,-0.009655483,-0.008627492,-0.012084358,-0.016610451,-0.015007785,-0.017266424,-0.020633563,-0.017045198,-0.01320342,-0.01621212,-0.010922353,-0.007681739,-0.0037354052,-0.0020139322,0.0026566887,0.002070168,0.0037958683,0.0026697447,0.008624595,0.003046754,0.008146881,0.00436086,0.009891955,0.00620451,0.009792338,0.00701135,0.010886604,0.0075684753,0.009572486,0.007465018,0.008651698,0.007212575,0.008508481,0.0064964523,0.006474671,0.007620693,0.006438916,0.0037777382,0.008976193,0.0065904255,0.0038435806,0.010413332,0.0068836343,0.004652555,0.010089376,0.0032932519,0.010424801,0.0064155185,0.005952949,0.01019242,0.0073559764,0.006835397,0.006549258,0.007473067,0.006526591,0.008591811,0.0058986354,0.0059764134,0.011073207,0.0028539717,0.0059169196,0.010618945,0.0036612824,0.0056757205,0.010872026,0.0022932603,0.007167685,0.009073568,0.004335571,0.00817172,0.008332349,0.003342306,0.0067990497,0.0052789925,0.0039206212,0.0058701634,0.0058890237,0.0041463827,0.0059283953,0.0034292135,0.0041205287,0.0062617175,0.0025306598,0.004467588,0.005649819,0.001661207,0.00524003,0.00021359057,0.0057302546,0.0021584735,0.002872765,0.0028675832,0.0028411513,0.0033715419,-0.0005392139,0.0034383875,-3.3274293e-05,0.0015196659,0.0023513867,0.0006554399,0.0026848693,0.002151947,0.0036111954,0.0007622497,0.003987178,0.0032506986,0.002386825,0.0041916473,0.0025264237,0.00394745,0.007823747,0.011089487,0.016003214,0.018272113,0.02618594,0.03250331,0.043967336,0.05273177,0.069399774,0.08783865,0.114069,0.14074136,0.16083954,0.1729213,0.15349978,0.12689114,0.08029072,0.026470184,-0.0079428535,-0.021034911,-0.004982163,0.024676803,0.07109433,0.11405494,0.15398642,0.17868763,0.19875745,0.22485456,0.26675215,0.3318479,0.38508072,0.47810733
1,0.0028551691,-0.0064427075,-0.015651716,-0.00853756,-0.0038820924,-0.0050130594,-0.011761006,-0.007515479,-0.009695283,-0.008564449,-0.012099766,-0.016624715,-0.014999928,-0.01734866,-0.020686813,-0.017038284,-0.013214747,-0.016188506,-0.011000121,-0.007650043,-0.0037424185,-0.0020063724,0.002675579,0.0020405694,0.0038195665,0.0026342098,0.00859366,0.0030902782,0.008100947,0.004485661,0.009875808,0.0062644547,0.009841189,0.007019453,0.010821354,0.007620386,0.009540574,0.0074328766,0.008692291,0.00723086,0.008446086,0.0064837197,0.00647032,0.0076502142,0.0064751157,0.003700589,0.009004245,0.006633119,0.0038062248,0.010395098,0.0068296758,0.0046478678,0.0100587765,0.0032405558,0.010434414,0.006438951,0.0058722976,0.010141642,0.0073948433,0.0068027508,0.006616148,0.0075305607,0.006562485,0.0086030895,0.005944865,0.005975392,0.011111919,0.0028416272,0.0059773913,0.010570862,0.0035364265,0.0057639237,0.010883001,0.0022794553,0.0071175443,0.00907352,0.00439239,0.008185554,0.008287128,0.003406014,0.0067587937,0.005232273,0.0038885796,0.005889544,0.0059011295,0.0041040275,0.005906089,0.0034949826,0.004086586,0.0063341428,0.0025054587,0.0044336263,0.0056956084,0.0016739861,0.005178523,0.00023996842,0.005702339,0.0020722742,0.0029037502,0.0028480673,0.0028443243,0.0032611648,-0.00062276877,0.0034761333,-6.436254e-05,0.0015476267,0.002320515,0.00070227566,0.0026869234,0.0022090455,0.0035321335,0.00078540895,0.0040160925,0.0032614754,0.0023400958,0.004192904,0.002569681,0.003987308,0.007831676,0.010999892,0.016066317,0.018274,0.026133485,0.03234854,0.04398241,0.052675392,0.06940365,0.087803386,0.11417612,0.1406807,0.16084997,0.17299427,0.1534201,0.12677395,0.08028511,0.026468066,-0.007881568,-0.021006811,-0.0050061215,0.024613487,0.07109839,0.11406484,0.15385658,0.17866616,0.19864288,0.22489399,0.26664406,0.3318146,0.38495427,0.47786593
2,0.0029073972,-0.0065890797,-0.015538344,-0.008603718,-0.0037505967,-0.005038341,-0.011829971,-0.0074962713,-0.009664154,-0.008655745,-0.01207106,-0.016604645,-0.014992891,-0.017301397,-0.020617794,-0.017028261,-0.013179609,-0.016212422,-0.010881598,-0.007667061,-0.0037280452,-0.0019876806,0.002612235,0.0020653587,0.0038051275,0.0026871837,0.008616436,0.0030289479,0.008177759,0.0043661534,0.009877049,0.0061928155,0.009780699,0.006998698,0.010851629,0.0075765257,0.0095732305,0.007452399,0.008617046,0.007236501,0.008506763,0.006480108,0.0064835576,0.007613522,0.00644125,0.0038028574,0.008946071,0.0066211415,0.003808082,0.01043893,0.0068551046,0.0046441844,0.010086213,0.0033164178,0.010423246,0.006432345,0.005917229,0.010192513,0.0073793484,0.0068210317,0.0065518487,0.0074882032,0.006521912,0.008610318,0.0058959895,0.0059918487,0.011070857,0.0028544464,0.0059652487,0.010622,0.0036388556,0.005696662,0.010844769,0.0023185606,0.0071376357,0.009053926,0.004367872,0.008176381,0.008326813,0.003392331,0.0067807883,0.0052893856,0.0038881407,0.0058631375,0.005889733,0.0041426904,0.005923275,0.0034330236,0.004106422,0.006272557,0.0024921612,0.0044649793,0.00567792,0.0016530396,0.005247789,0.00021128217,0.005708595,0.0021821046,0.0028593317,0.0028822152,0.00282843,0.003363249,-0.00054366677,0.003436407,-6.4117834e-05,0.0015341162,0.0023202617,0.0006616325,0.0026626624,0.0021778992,0.0036211696,0.0007577194,0.003970166,0.0032770587,0.0023892345,0.0042207735,0.0024962197,0.0039495016,0.007818024,0.01107851,0.016016042,0.018271018,0.026195986,0.03250338,0.04395037,0.052744217,0.06935783,0.08780761,0.11409512,0.14073554,0.1607779,0.17291446,0.15342951,0.12687334,0.080296986,0.026499122,-0.007981286,-0.021018688,-0.004991358,0.024665538,0.071094215,0.114088744,0.15396234,0.1786634,0.19872534,0.22482209,0.26667285,0.3317663,0.38502258,0.47800162
3,0.0028618993,-0.006489494,-0.015466037,-0.008592647,-0.0037253757,-0.0050895126,-0.011820319,-0.0075352388,-0.009553585,-0.008643226,-0.012109177,-0.016761221,-0.014942512,-0.01716446,-0.02052574,-0.017110188,-0.013262785,-0.016238466,-0.01114891,-0.0077974554,-0.0038532868,-0.002107781,0.00281985,0.0021259685,0.00376505,0.00266085,0.008679697,0.0029908912,0.008133945,0.0042535895,0.009824498,0.00620842,0.00979136,0.006944704,0.0110728815,0.0075077876,0.009532244,0.007470924,0.008835127,0.007203324,0.008596699,0.0065075825,0.006541088,0.00762167,0.00640882,0.0036999849,0.008986909,0.006631825,0.003858625,0.010376487,0.0069484925,0.004590934,0.010065762,0.0032439732,0.01039659,0.0062303618,0.0060048336,0.010140307,0.007312484,0.0067580533,0.00660548,0.007404644,0.006517385,0.008564517,0.0058516827,0.0059613967,0.01110819,0.0028162533,0.0060155354,0.010664113,0.0036678181,0.0056572817,0.0108138295,0.0022820355,0.007198016,0.009103742,0.004356195,0.008189519,0.008463449,0.0033019478,0.006946862,0.0053756814,0.004024312,0.0059654745,0.0058512683,0.0041404637,0.0060040113,0.0033784702,0.0040424615,0.0061596576,0.002504018,0.0045285346,0.005580077,0.0016913253,0.0052817706,0.00019786251,0.00586174,0.0022238982,0.0027700926,0.0029173533,0.0029293587,0.0034269774,-0.0005132721,0.0033971742,0.00010645599,0.0014673745,0.0024344586,0.00064094155,0.0027994178,0.0021662882,0.0035287454,0.0007439307,0.0038839271,0.0032179893,0.002356509,0.004183527,0.0025634374,0.0038784512,0.007819615,0.011293709,0.01608467,0.018232174,0.026189692,0.032636005,0.043991826,0.052837346,0.06933681,0.087808855,0.113989316,0.14064835,0.16096886,0.17283893,0.15355134,0.12695524,0.080197915,0.026458973,-0.007885193,-0.021059394,-0.004883514,0.024672523,0.07109176,0.11409534,0.15396266,0.17876948,0.19875689,0.22485714,0.26710293,0.33206362,0.3852052,0.47851357
4,0.0030082096,-0.0064781206,-0.015740827,-0.0086559355,-0.003784644,-0.0052759154,-0.011780905,-0.00783884,-0.009656363,-0.0085100755,-0.012013232,-0.016670613,-0.015113547,-0.017182926,-0.020647714,-0.01707226,-0.013542479,-0.016154893,-0.011040465,-0.007905519,-0.0037099312,-0.00204865,0.0026597632,0.0018228585,0.003745795,0.0025520017,0.008595453,0.0030714555,0.008024737,0.004462168,0.009799467,0.006409955,0.009999253,0.0070272433,0.010881352,0.0075412025,0.009635849,0.007414112,0.008704323,0.007313786,0.008374948,0.006559304,0.0065505155,0.0077030356,0.006385411,0.003782719,0.008957464,0.006667019,0.0038059955,0.010482169,0.0068431813,0.0047436557,0.009955089,0.0033286312,0.010442555,0.006339633,0.006024855,0.009998414,0.0073056226,0.0068455217,0.006514386,0.0074930987,0.006597917,0.008632546,0.0059408266,0.006100064,0.011194301,0.0026968746,0.005909536,0.010839524,0.0034851322,0.0056808735,0.01081869,0.0023673126,0.0071516,0.009173877,0.004342461,0.008236944,0.008279068,0.0034525595,0.0068219705,0.005214597,0.0038680932,0.0059993253,0.005787185,0.004030808,0.006130569,0.0033708056,0.0039177504,0.006305854,0.0024379962,0.0043079657,0.0058607217,0.0017611656,0.005202515,0.00016824505,0.005807034,0.0019433374,0.0028570811,0.0030797445,0.0028307978,0.0033901958,-0.00045599905,0.0034569036,-7.382408e-05,0.0013266739,0.0023615751,0.0007124838,0.002908349,0.0020486016,0.0036720806,0.0007118064,0.004053028,0.0031631028,0.002352064,0.0042901626,0.0024491472,0.004031112,0.0077391756,0.011079077,0.01619194,0.018287092,0.026229745,0.03259299,0.04393008,0.05289232,0.06946263,0.0877382,0.11410532,0.14056885,0.16088529,0.1728014,0.15354837,0.1267864,0.080332465,0.02654009,-0.007753902,-0.020910678,-0.004800625,0.024733098,0.07126162,0.114123836,0.15398046,0.17893821,0.19904996,0.22547579,0.26743856,0.33279932,0.38601685,0.47934398
5,0.0028834888,-0.006488543,-0.015603657,-0.008543203,-0.003865805,-0.0049778554,-0.011744063,-0.0074792514,-0.0097251255,-0.008590325,-0.012122102,-0.016600404,-0.015005372,-0.017375926,-0.020672852,-0.01711145,-0.013156038,-0.016193286,-0.011014283,-0.007621243,-0.0037423584,-0.0020357901,0.0026446593,0.0020494098,0.0038078467,0.0026384355,0.008585924,0.0030943314,0.008129405,0.004485869,0.009890799,0.006249435,0.009802834,0.0069988705,0.01081713,0.0076037864,0.00953892,0.0074389353,0.008703208,0.00724441,0.008464201,0.006466829,0.0064807297,0.007613382,0.006516403,0.0036871987,0.00899185,0.0066358596,0.003771321,0.010361488,0.0068214107,0.004612886,0.010096619,0.0032697853,0.01042173,0.006443302,0.0058700377,0.010111898,0.007390087,0.006802677,0.00662,0.0075779962,0.0065139895,0.0086205015,0.005930985,0.005927871,0.0111114085,0.0028678218,0.005997429,0.010558011,0.003535289,0.0057828855,0.010870432,0.0022747326,0.0071107135,0.009049869,0.0043899184,0.008163095,0.008307807,0.0033951243,0.006778595,0.0052033393,0.003884944,0.0058749006,0.0058837472,0.004093058,0.0058988566,0.0034921784,0.0040971674,0.006303727,0.0025000898,0.00442174,0.005646284,0.0016893854,0.0051592235,0.00021881657,0.0056853932,0.0021379695,0.0028672062,0.0028298628,0.0028714347,0.0032359778,-0.0006645721,0.0034971144,-4.0942803e-05,0.001576154,0.0023206372,0.00070441246,0.0026407954,0.0022265618,0.0035564452,0.0007871438,0.0040320507,0.0032854113,0.0023532375,0.0041911053,0.002580393,0.0040092897,0.007853474,0.010997831,0.016072335,0.018312335,0.026109062,0.032361228,0.044009026,0.05267433,0.06943081,0.08781988,0.114157625,0.14071572,0.16085961,0.17299028,0.15347393,0.1267386,0.08024073,0.026452329,-0.007897001,-0.021058436,-0.0049983133,0.024598848,0.071074024,0.114120655,0.15386398,0.17869847,0.19866398,0.22491595,0.26676923,0.3318638,0.3850295,0.4780268
6,0.0029950629,-0.0064841406,-0.015760217,-0.008650906,-0.0038546172,-0.005226937,-0.011742222,-0.0078082597,-0.009613711,-0.008517277,-0.011978223,-0.016617388,-0.015165738,-0.01717063,-0.020571552,-0.017007979,-0.013462116,-0.016172068,-0.010859247,-0.007875965,-0.0036473463,-0.001995644,0.0026388697,0.0018182355,0.0037477952,0.002562577,0.008538332,0.0031696577,0.008050606,0.0044466024,0.009766755,0.0063113384,0.01010465,0.0069611305,0.010831966,0.0076027657,0.009591538,0.007378785,0.008721686,0.0072647305,0.008410555,0.006534913,0.006545566,0.0076978165,0.006382794,0.0038593402,0.008938868,0.006618686,0.0037916591,0.010472598,0.006759728,0.0048050163,0.009959564,0.003311525,0.010468864,0.0063834484,0.0060423263,0.010035586,0.0073388154,0.00686585,0.006530648,0.007513932,0.006610362,0.008664613,0.005966721,0.0061185416,0.011188045,0.0027727685,0.005896624,0.010814181,0.003504281,0.005715706,0.010802702,0.002379986,0.0070905923,0.009134956,0.004423128,0.008219749,0.008176875,0.0034127617,0.0067819823,0.0052753882,0.0038733191,0.00600544,0.005805577,0.004024469,0.0060625244,0.0034068935,0.003968903,0.00626991,0.002479278,0.0042919083,0.0059233243,0.0017238009,0.0051512886,0.00024303398,0.005835453,0.0019373092,0.0029414864,0.0030896585,0.0027819676,0.0033902663,-0.0005367681,0.0034879576,-0.00011230237,0.0013389639,0.0023178176,0.00077225105,0.00296416,0.0020175823,0.0036823032,0.0007736871,0.003997143,0.0032318856,0.0023159483,0.0043166983,0.0024385066,0.0041101533,0.0077041974,0.011062725,0.01611462,0.018281352,0.026265828,0.032589443,0.043833766,0.05278153,0.06939771,0.087675594,0.1141673,0.14044385,0.16082299,0.17274949,0.15357994,0.1267976,0.080326386,0.026582785,-0.007813055,-0.020842796,-0.0048157256,0.024802763,0.07129316,0.11411006,0.15392804,0.1788759,0.19898304,0.22540194,0.2673042,0.33282024,0.38601893,0.4792038
7,0.0029215638,-0.0064934874,-0.015638893,-0.00855199,-0.0039007864,-0.004996984,-0.011786154,-0.0075698867,-0.009735199,-0.008602029,-0.012064346,-0.016540065,-0.01503363,-0.017301742,-0.020703174,-0.017015299,-0.013164601,-0.016308932,-0.010844907,-0.0076753777,-0.0037029255,-0.001983313,0.0026305933,0.002009226,0.003760224,0.0026549336,0.0085755065,0.003126841,0.008128817,0.004480373,0.009909387,0.006236342,0.009881522,0.0069732694,0.010752721,0.0076669045,0.009514267,0.0074376944,0.008670223,0.00716717,0.00841449,0.006450412,0.006461446,0.00764042,0.006468762,0.00379699,0.008988496,0.006581914,0.0038050527,0.010414959,0.0067781643,0.0047365185,0.010072615,0.003254307,0.010474291,0.006500026,0.0058814087,0.010191747,0.0073831123,0.006833397,0.0066149854,0.0075260955,0.0065920874,0.008611249,0.005946734,0.0060346434,0.01104439,0.0028623696,0.005928726,0.010576095,0.0035289894,0.005805434,0.010859219,0.0022752802,0.007054911,0.009063749,0.004442189,0.008156578,0.008251784,0.0033256656,0.0066887396,0.005254032,0.0039359345,0.005901897,0.005943234,0.004162406,0.0058604977,0.0034793224,0.0041577937,0.006285426,0.0025423612,0.00441596,0.0057532256,0.0016437537,0.0052052923,0.00030728453,0.0057816165,0.0020431622,0.002976783,0.0029029432,0.0027972995,0.0032867736,-0.00066575577,0.0034478894,-0.00012293574,0.0015174272,0.0022543939,0.0007388445,0.0027239844,0.0021473211,0.003599578,0.0008182961,0.0039925096,0.0032772962,0.0023256508,0.0042717378,0.0025752764,0.0040082755,0.0078037833,0.011033978,0.016053516,0.018275805,0.026171008,0.032328956,0.04392635,0.05265014,0.069359,0.087754816,0.11414224,0.14064299,0.16076869,0.173025,0.15340771,0.12677836,0.08034134,0.026501508,-0.007984841,-0.020951288,-0.0049912436,0.024622701,0.07121235,0.11414766,0.15387739,0.17872828,0.19881037,0.22514771,0.2668938,0.3322698,0.38544655,0.47848603
8,0.002957049,-0.0064518843,-0.01572139,-0.008612569,-0.0038509662,-0.005175153,-0.011739624,-0.007667631,-0.009665172,-0.008533395,-0.01202931,-0.016613442,-0.015059987,-0.0172887,-0.020640055,-0.017038798,-0.013390927,-0.01614346,-0.010993872,-0.0077488283,-0.0036491384,-0.0020222785,0.002691425,0.0019000723,0.0037808942,0.0025674934,0.008519754,0.0031227784,0.008106864,0.0044822013,0.009849535,0.006346342,0.009967288,0.007002193,0.010840033,0.007587228,0.009592413,0.007408661,0.008667809,0.0073101916,0.00842979,0.00652326,0.006492994,0.007675615,0.0064681685,0.0037603807,0.008944588,0.0066462606,0.003808889,0.010438052,0.0068178554,0.004730084,0.009967133,0.0032872816,0.010413926,0.006423916,0.0059569525,0.010096242,0.007353895,0.0068374923,0.0065725218,0.0075622327,0.006631025,0.008618695,0.0059801866,0.006034252,0.011185891,0.0027277276,0.0058919284,0.010729116,0.0035138482,0.005756178,0.010892016,0.0022986731,0.0070949197,0.009124763,0.004400677,0.008202408,0.008254642,0.0034373528,0.0067847874,0.0051697474,0.0038978877,0.0059104203,0.0058049173,0.0040492443,0.006003409,0.003389101,0.003990667,0.006337863,0.0025033373,0.0043657226,0.005812481,0.001714575,0.005204032,0.00022778427,0.005794494,0.00199264,0.0028587063,0.002959439,0.0028330362,0.0033028922,-0.0005690815,0.0034732097,-0.00010689313,0.0014389008,0.0023425387,0.00071008794,0.002794336,0.0021205079,0.0036218413,0.000796487,0.004045151,0.0032425583,0.0023428972,0.0042499956,0.0025429758,0.004045206,0.007819916,0.011003149,0.016126234,0.01831163,0.026201995,0.032436423,0.043922774,0.052740607,0.06944521,0.08776472,0.11414152,0.14061327,0.16086249,0.17285496,0.15348417,0.12673946,0.08028911,0.026474733,-0.007829904,-0.020978553,-0.004914224,0.024726432,0.07117195,0.114117645,0.15386201,0.17873338,0.19883831,0.22517261,0.26699847,0.33231878,0.38551337,0.47851613
9,0.0029616766,-0.006535912,-0.015696982,-0.008610157,-0.0037630787,-0.0051996973,-0.011807486,-0.007769184,-0.009642695,-0.008518881,-0.012051931,-0.016656741,-0.01513128,-0.017218146,-0.020621104,-0.01699314,-0.013385083,-0.016159775,-0.010980972,-0.007804636,-0.003685108,-0.0019980585,0.0027170933,0.0019113384,0.003771552,0.0026072366,0.008584334,0.003059852,0.008114369,0.0044447286,0.009787589,0.0063254964,0.009965532,0.007016749,0.0108517,0.00758462,0.0095845405,0.007399357,0.008679604,0.0072749187,0.008395267,0.00654943,0.006543339,0.007661178,0.006350276,0.0037750688,0.008972875,0.0065746377,0.003842775,0.010493958,0.00684423,0.004742911,0.009969492,0.0033396988,0.010480592,0.0063771885,0.006014053,0.010127348,0.0073743723,0.006858033,0.00647962,0.007473483,0.0066617373,0.008590094,0.0059305294,0.0061146594,0.011164577,0.0027504475,0.005925358,0.010811167,0.0035538548,0.005649708,0.010855059,0.0023142416,0.0071472,0.009125775,0.004361728,0.008198056,0.008275743,0.003375327,0.006785452,0.005205461,0.0038739934,0.005904603,0.0058552055,0.004080035,0.0060652695,0.003349734,0.0040392294,0.006248535,0.0024887123,0.00440092,0.005857449,0.0016949339,0.0052537126,0.0002103796,0.005869696,0.0020118118,0.0028947163,0.0030158684,0.0027877223,0.003371446,-0.00046989124,0.0033853268,-0.00011968403,0.0014152473,0.002330217,0.0006983377,0.0028215712,0.0021106363,0.0036310349,0.00078056665,0.00399221,0.003208776,0.0023460994,0.0042644246,0.0024742829,0.004034954,0.007755476,0.011022607,0.016111933,0.018266393,0.02624335,0.03255507,0.04390795,0.05282972,0.069427244,0.08768803,0.11409666,0.14063378,0.16080642,0.17281291,0.15347065,0.12681922,0.08036113,0.02655473,-0.0077880546,-0.02100885,-0.004946448,0.024791572,0.07122682,0.11411814,0.15409607,0.17895502,0.19920716,0.22561379,0.26741922,0.33296847,0.38622785,0.47948876
